	temp	m2	m4	g2	g4	e1	cv	corr
89	8.900000e-01	9.734141e-01	9.490636e-01	9.727957e-01	9.729737e-01	-1.949716e+00	3.945980e-01	7.708244e+01
90	9.000000e-01	9.707510e-01	9.441003e-01	9.700821e-01	9.703082e-01	-1.944929e+00	4.293438e-01	7.297640e+01
91	9.100000e-01	9.687467e-01	9.402852e-01	9.680388e-01	9.682499e-01	-1.941061e+00	4.372180e-01	7.043013e+01
92	9.200000e-01	9.662991e-01	9.357852e-01	9.655044e-01	9.658135e-01	-1.936797e+00	4.745286e-01	6.687036e+01
93	9.300000e-01	9.628921e-01	9.293626e-01	9.620368e-01	9.623233e-01	-1.930542e+00	5.008737e-01	6.361788e+01
94	9.400000e-01	9.604366e-01	9.248857e-01	9.594465e-01	9.598955e-01	-1.926439e+00	5.292714e-01	6.056149e+01
95	9.500000e-01	9.571592e-01	9.190163e-01	9.560343e-01	9.565747e-01	-1.920971e+00	5.791818e-01	5.701784e+01
96	9.600000e-01	9.538790e-01	9.129632e-01	9.526661e-01	9.533101e-01	-1.915059e+00	6.148516e-01	5.481831e+01
97	9.700000e-01	9.509976e-01	9.076614e-01	9.497243e-01	9.503594e-01	-1.910056e+00	6.252902e-01	5.263415e+01
98	9.800000e-01	9.463652e-01	8.993639e-01	9.449148e-01	9.456957e-01	-1.902175e+00	6.886359e-01	4.962197e+01
99	9.900000e-01	9.423069e-01	8.920192e-01	9.406926e-01	9.417043e-01	-1.895110e+00	7.261602e-01	4.730502e+01
100	1.000000e+00	9.372032e-01	8.828478e-01	9.354150e-01	9.364943e-01	-1.886555e+00	7.741288e-01	4.475644e+01
101	1.010000e+00	9.333167e-01	8.760068e-01	9.314918e-01	9.326565e-01	-1.879733e+00	8.183730e-01	4.318364e+01
102	1.020000e+00	9.277599e-01	8.663225e-01	9.256381e-01	9.271729e-01	-1.870461e+00	8.779916e-01	4.082784e+01
103	1.030000e+00	9.229583e-01	8.578699e-01	9.205979e-01	9.223149e-01	-1.862429e+00	9.328595e-01	3.918106e+01
104	1.040000e+00	9.174919e-01	8.484552e-01	9.149237e-01	9.168822e-01	-1.853651e+00	9.790595e-01	3.719888e+01
105	1.050000e+00	9.099875e-01	8.358599e-01	9.069496e-01	9.097169e-01	-1.842082e+00	1.069551e+00	3.443637e+01
106	1.060000e+00	9.030791e-01	8.239870e-01	8.997770e-01	9.026569e-01	-1.830946e+00	1.115695e+00	3.292827e+01
107	1.070000e+00	8.956018e-01	8.116157e-01	8.920917e-01	8.953189e-01	-1.819121e+00	1.205466e+00	3.101977e+01
108	1.080000e+00	8.866410e-01	7.972922e-01	8.827051e-01	8.865284e-01	-1.805170e+00	1.344793e+00	2.922112e+01
109	1.090000e+00	8.781984e-01	7.830537e-01	8.738229e-01	8.782912e-01	-1.791383e+00	1.390468e+00	2.777568e+01
110	1.100000e+00	8.665552e-01	7.655406e-01	8.613563e-01	8.671007e-01	-1.775257e+00	1.584321e+00	2.553023e+01
111	1.110000e+00	8.549748e-01	7.471166e-01	8.490870e-01	8.561465e-01	-1.757892e+00	1.667066e+00	2.395483e+01
112	1.120000e+00	8.476083e-01	7.362443e-01	8.413848e-01	8.490077e-01	-1.746865e+00	1.755572e+00	2.292980e+01
113	1.130000e+00	8.328658e-01	7.140537e-01	8.257611e-01	8.346279e-01	-1.725536e+00	1.941624e+00	2.130145e+01
